Erasmus ID,ETER ID,FP7 ID,GRID_ID,Scimago id_2018,Leiden_ID,University,Country_code,City,Region,NUTS3,Latitude,Longitude,Overall,Research,Innovation,Societal,2013 Ranking,POI_count,POI_scaled,ETS_AGGR EVC,ETS_CENT_RANK,ETT_AGGR_EVC,ETT_CENT_RANK,FP7_AGGR_EVC,FP7_RANK,AGG_EVC,AGG_RANK,ETER ID YEAR,NAT,Personnel expenditure (EURO),Total graduates at ISCED 8,R&D Expenditure (EURO),Share of mobile PhD students,Share of mobile PhD graduates,PhD intensity,Total academic staff (FTE),Total number of full professors,Inclusion of PhD students,Total staff (FTE),staff_scaled,Erasmus incoming students,Erasmus outgoing students,impact_P,collab_P,TCS,TNCS,P_top1,P_top10,P_top50,P_collab,P_int_collab,P_industry_collab,P_short_dist_collab,P_long_dist_collab,MCS,MCS_lb,MCS_ub,MNCS,MNCS_lb,MNCS_ub,PP_top1,PP_top1_lb,PP_top1_ub,PP_top10,PP_top10_lb,PP_top10_ub,PP_top50,PP_top50_lb,PP_top50_ub,PP_collab,PP_collab_lb,PP_collab_ub,PP_int_collab,PP_int_collab_lb,PP_int_collab_ub,PP_industry_collab,PP_industry_collab_lb,PP_industry_collab_ub,PP_short_dist_collab,PP_short_dist_collab_lb,PP_short_dist_collab_ub,PP_long_dist_collab,PP_long_dist_collab_lb,PP_long_dist_collab_ub,Erasmus incoming teachers,Erasmus outgoing teachers,SCIMAGO_2018_SOC,Label,Number of projects,Location,Country,Act_type,EU member = 1,homophily (domestic/all links),Sum of EC contribution
I  ROMA01,IT0068,999987745,"GRID,7841,A,OR",183,427,Sapienza University of Rome,IT,Rome,Southern Europe,ITE43,41.904946,12.517089,4,2,5,2,142,59,0.59,0,243,0,243,0.599111536,17,0.018024414,241,IT0068.2013,IT,515227365,903,NA,NA,NA,0.041595652,4190,873,0,8389,0.600301153,1030,1100,8511.646449,18695,38521.35981,7337.633094,54.76971057,676.6960033,3931.452061,15144,8316,597,2770,4750,4.52572367,4.337812044,4.714550049,0.86206977,0.840178086,0.885724923,0.006434679,0.00535091,0.007684115,0.079502363,0.075052575,0.084147232,0.461890903,0.452603531,0.470501358,0.810056165,0.804065258,0.81572613,0.444824819,0.437443167,0.451511099,0.031933672,0.029687082,0.034394223,0.148167959,0.143086387,0.153677454,0.254078631,0.247873763,0.259855576,53,176,4,UNIVERSITA DEGLI STUDI DI ROMA LA SAPIENZA,223,"ROMA, IT",IT,HES,1,0.255813953,88748781.96
I  ROMA02,IT0070,999844864,"GRID,6530,0,OR",417,818,University of Tor Vergata,IT,Rome,Southern Europe,ITE43,41.8520309,12.6289995,13,8,26,19,325,6,0.06,0.362008419,43,0.052783962,126,0.174619019,94,0.346012991,49,IT0070.2013,IT,185356961,327,NA,NA,NA,0.046422487,1783,366,0,2776,0.255450348,0,0,2749.873437,7299,13106.81329,2360.631995,12.69070541,206.715512,1299.558108,6369,3596,329,1290,2043,4.766333282,4.505634123,5.048310009,0.858451143,0.815235454,0.908656754,0.004615014,0.003020573,0.006376797,0.075172737,0.067516778,0.082494844,0.472588335,0.459122476,0.487279574,0.872585286,0.864775997,0.881216605,0.492670229,0.481024798,0.50431566,0.045074668,0.040416495,0.050143855,0.176736539,0.16810522,0.186326894,0.279901356,0.269214961,0.290450747,NA,NA,13,UNIVERSITA DEGLI STUDI DI ROMA TOR VERGATA,108,"ROMA, IT",IT,HES,1,0.152777778,43586148.76
I  ROMA16,IT0063,999866107,"GRID,8509,4,OR",601,417,Roma Tre University,IT,Rome,Southern Europe,ITE43,41.861989,12.4796095,38,16,72,20,555,100,1,0,243,0,243,0.119834663,137,0.00319787,262,IT0063.2013,IT,105189854,183,NA,NA,NA,0.026591107,1397,300,0,2125,0.200148141,500,437,1060.69119,2667,3808.723779,975.6290272,6.693011858,99.09084771,513.2553352,2264,1480,70,406,860,3.590794204,3.283274434,3.924889987,0.919804969,0.853006214,0.992216157,0.006310048,0.003025125,0.010006287,0.093421015,0.080229716,0.108020341,0.48388762,0.461141434,0.507112785,0.848893888,0.834270716,0.862017248,0.554930634,0.535058118,0.57367829,0.026246719,0.019872516,0.032620922,0.152230971,0.138357705,0.166104237,0.322459693,0.305586802,0.34008249,28,67,38,UNIVERSITA DEGLI STUDI ROMA TRE,56,"ROMA, IT",IT,HES,1,0.146341463,14822612.78
I  SALERNO01,IT0077,999899184,"GRID,11780,3F,OR",475,769,University of Salerno,IT,Salerno,Southern Europe,ITF35,40.7687118,14.7920179,18,10,30,26,471,3,0.03,0,243,0,243,0.185444225,87,0.005252173,254,IT0077.2013,IT,115809452,156,NA,NA,NA,0.033113989,1372,259,0,2041,0.196566392,233,285,1614.172641,3455,7155.290548,1676.741421,17.26214234,175.3669081,839.8413769,2781,1553,119,588,750,4.432791367,4.143372633,4.728875267,1.038762136,0.975513737,1.109428077,0.010694112,0.006873666,0.01474126,0.108641978,0.096680722,0.120994149,0.520292164,0.50102323,0.540576588,0.804920405,0.792185239,0.818523878,0.449493488,0.43357453,0.465701881,0.034442836,0.028364689,0.04081042,0.170188133,0.157452967,0.183502171,0.2170767,0.20260492,0.230680174,37,73,18,UNIVERSITA DEGLI STUDI DI SALERNO,37,"FISCIANO SA, IT",IT,HES,1,0.22,7425188.55
I  SASSARI01,IT0078,999465594,"GRID,11450,31,OR",587,773,University of Sassari,IT,Sassari,Southern Europe,ITG25,40.7248938,8.55979,35,29,36,38,544,100,1,0.235246975,88,0.05272903,127,0.031748514,193,0.227784799,92,IT0078.2013,IT,99794517,95,NA,NA,NA,0.040580948,807,164,0,1489,0.115618862,189,627,931.2959197,2177,3542.519673,749.4850953,3.620312329,67.42661688,423.5422865,1860,1003,153,158,540,3.803860404,3.468009227,4.179932631,0.804776526,0.749985028,0.869795275,0.003887392,0.001699783,0.006656825,0.072400851,0.06033114,0.085330093,0.454788083,0.431599029,0.479775072,0.854386771,0.839687644,0.869545246,0.460725769,0.439136426,0.481855765,0.070280202,0.059715204,0.081763895,0.072576941,0.062930638,0.084060634,0.248047772,0.230133211,0.266421681,11,43,35,UNIVERSITA DEGLI STUDI DI SASSARI,13,"SASSARI, IT",IT,HES,1,0.142857143,1266844.44
I  SIENA01,IT0079,999898020,"GRID,9024,F,OR",504,780,University of Siena,IT,Siena,Southern Europe,ITI19,43.3437077,11.3216928,21,15,2,20,426,100,1,0,243,0,243,0.170246388,99,0.004262704,257,IT0079.2013,IT,119091056,181,NA,NA,NA,0.047908947,1508,209,0,2580,0.216051107,397,264,1740.558015,4259,8046.455673,1462.362805,10.6169242,126.8351974,796.1762326,3612,2123,218,445,1353,4.622917249,4.342581857,4.952156857,0.840168953,0.79766817,0.891552428,0.006099724,0.003772266,0.008684083,0.072870422,0.06371107,0.082430267,0.457425852,0.437999448,0.476851633,0.848086405,0.837050951,0.858887063,0.49847382,0.482038037,0.513970416,0.051185724,0.044376614,0.058464428,0.104484621,0.095797135,0.114111294,0.317680207,0.302653205,0.331768021,23,43,21,UNIVERSITA' DEGLI STUDI DI SIENA,65,"SIENA, IT",IT,HES,1,0.258064516,19419943.53
I  TORINO01,IT0083,999861936,"GRID,7605,4,OR",320,825,University of Turin,IT,Turin,Southern Europe,ITE43,45.0679248,7.6857096,9,5,20,12,233,100,1,0,243,0,243,0.212718105,78,0.004481656,255,IT0083.2013,IT,281086270,312,NA,NA,NA,0.024083366,2883,464,0,4795,0.413047309,491,961,4391.707643,10098,25485.68517,4194.194946,25.82420669,401.2923892,2262.506438,8294,4826,536,1245,2599,5.803137923,5.531445494,6.093609932,0.955025992,0.920301415,0.98956668,0.00588022,0.00440225,0.007541205,0.091375024,0.084530359,0.098221213,0.515176925,0.503113839,0.526819829,0.821350763,0.814418697,0.828678946,0.477916419,0.468508616,0.487720341,0.053079818,0.048821549,0.057734205,0.123291741,0.117250941,0.130421866,0.257377699,0.24905922,0.266785502,27,88,9,UNIVERSITA DEGLI STUDI DI TORINO,117,"TORINO, IT",IT,HES,1,0.211864407,30212712.97
I  TORINO02,IT0082,999977754,"GRID,4800,C,AL",454,394,Politecnico di Torino,IT,Turin,Southern Europe,ITE43,45.0303312,7.618613,16,8,42,13,375,14,0.14,0.319740657,57,0.02488804,187,0,221,0.286791559,67,IT0082.2013,IT,125184342,212,NA,NA,NA,0.036914505,1022,214,0,1879,0.146421904,480,560,2613.515633,4446,10103.07787,2555.12761,29.04176737,241.2904116,1320.685981,3121,1908,301,615,885,3.865704014,3.604425917,4.131153796,0.977659203,0.925203781,1.031731071,0.011112146,0.008012465,0.014351387,0.092324074,0.083543843,0.101664796,0.505329283,0.488656883,0.521637276,0.701979307,0.688484031,0.715699505,0.429149798,0.414529915,0.443094917,0.067701305,0.060503824,0.075348628,0.138326586,0.127980207,0.148897886,0.199055331,0.187134503,0.209851552,23,31,16,POLITECNICO DI TORINO,210,"TORINO, IT",IT,HES,1,0.223404255,52809803.33
I  TRENTO01,IT0085,999841954,"GRID,11696,39,IT",481,821,University of Trento,IT,Trento,Southern Europe,ITH20,46.0667967,11.1231165,19,10,40,13,481,100,1,0.195006104,112,0.036103516,161,0,221,0.185773954,121,IT0085.2013,IT,89394582,178,NA,NA,NA,0.054500919,980,177,0,1673,0.140404566,157,392,1578.458091,3516,7204.078486,1671.872802,15.54280504,168.2038326,850.1803776,2859,2087,110,296,1175,4.563997313,4.222008194,4.900447057,1.059180989,0.993231139,1.120644306,0.009846828,0.006214269,0.01371266,0.106562115,0.093532312,0.118484235,0.538614476,0.519012345,0.556085567,0.813139932,0.800341297,0.825654152,0.593572241,0.577645051,0.610352673,0.031285552,0.02559727,0.037258248,0.084186576,0.075085324,0.093287827,0.334186576,0.317974972,0.350113766,20,27,19,UNIVERSITA DEGLI STUDI DI TRENTO,127,"TRENTO, IT",IT,HES,1,0.183673469,66377014.72
I  TRIESTE01,IT0087,999842051,"GRID,5133,4,OR",549,822,University of Trieste,IT,Triest,Southern Europe,ITE43,45.6585478,13.7932365,27,16,39,24,499,38,0.38,0,243,0,243,0.127259093,132,0.00244649,265,IT0087.2013,IT,92325971,123,NA,NA,NA,0.035052722,1288,171,0,2001,0.184531715,224,421,1186.494238,4044,6331.00067,1128.433175,8.224124864,114.5749291,586.8575619,3702,2499,200,409,1565,5.335888257,4.952187771,5.7214725,0.951065028,0.893808323,1.004375976,0.006931449,0.004678994,0.00946866,0.096565938,0.083936085,0.10899383,0.494614759,0.474194812,0.51737374,0.915430267,0.90578635,0.924826904,0.617952522,0.601879327,0.633283877,0.049455984,0.043026706,0.056132542,0.101137488,0.091740851,0.109792285,0.386993076,0.372156281,0.403313551,18,51,27,UNIVERSITA DEGLI STUDI DI TRIESTE,39,"TRIESTE, IT",IT,HES,1,0.28,12265434.57
I  UDINE01,IT0088,999899281,"GRID,5390,F,OR",592,828,University of Udine,IT,Udine,Southern Europe,ITH42,46.0810723,13.2119474,36,20,54,23,498,3,0.03,0,243,0,243,0.080532001,154,0.000877433,268,IT0088.2013,IT,81655678,137,NA,NA,NA,0.042467452,1149,184,0,1696,0.16461719,109,377,1094.434475,2801,4998.443958,1041.98006,5.294460774,101.8893511,563.076451,2332,1409,126,241,939,4.567147757,4.199581088,4.967699674,0.952071672,0.88936802,1.01810924,0.004837622,0.002384554,0.008025024,0.093097717,0.079925096,0.106849247,0.514490784,0.491426916,0.537437449,0.8325598,0.818279186,0.846840414,0.50303463,0.485897894,0.521956444,0.044983934,0.037129597,0.052838272,0.0860407,0.075330239,0.096394145,0.335237415,0.317743663,0.352731167,27,54,36,UNIVERSITA DEGLI STUDI DI UDINE,41,"UDINE, IT",IT,HES,1,0.25,14141245.47
I  VERONA01,IT0094,999862809,"GRID,5611,3,IT",516,835,University of Verona,IT,Verona,Southern Europe,ITH31,45.437398,11.003376,NA,NA,NA,NA,NA,100,1,0,243,0,243,0,221,0,273,IT0094.2013,IT,107734864,163,NA,NA,NA,0.033545997,1580,185,0,2281,0.226366545,208,393,1667.885725,3889,9847.77829,1597.879773,13.77417176,157.4714504,857.9843171,3245,1698,179,430,824,5.904348326,5.472761567,6.379018628,0.958027129,0.906884785,1.012568308,0.008258463,0.00571715,0.011286003,0.094413813,0.083255164,0.106508302,0.51441433,0.495023056,0.533577503,0.834404731,0.822576498,0.845718694,0.436616097,0.421702237,0.451272821,0.046027256,0.039856004,0.052969915,0.110568269,0.101311391,0.119568012,0.211879661,0.199537156,0.224736436,18,23,NA,UNIVERSIDAD DE VALLADOLID,24,"VALLADOLID, ES",ES,HES,1,0.185185185,6959311.76
IRLCORK01,IE0002,999975717,"GRID,7872,a",389,557,University College Cork,IE,Cork,Northern Europe,IE025,51.8921124,-8.4932671,12,10,16,9,327,43.30557922,0.433055792,0,243,0,243,0.675804359,14,0.015851782,245,IE0002.2013,IE,194404000,261,NA,0.226283725,0.268199234,0.045375522,1185.54,68,0,2400.76,0.169852274,551,263,2499.686739,4369,16461.88229,2701.951245,34.47677934,271.9150158,1347.834098,3121,2244,274,543,969,6.585578118,6.080872008,7.10970753,1.080915942,1.02562709,1.139019023,0.01379244,0.010498517,0.017558782,0.108779637,0.098904082,0.119021451,0.539201203,0.521674493,0.555982227,0.71435111,0.701304646,0.72808423,0.513618677,0.498512245,0.528496223,0.06271458,0.054932479,0.070038911,0.124284733,0.11467155,0.133897917,0.221789883,0.20874342,0.23369192,29,27,12,"UNIVERSITY COLLEGE CORK -  NATIONAL UNIVERSITY OF IRELAND, CORK",211,"Cork, IE",IE,HES,1,8.94E-02,76028207.76
IRLDUBLIN01,IE0004,999845446,"GRID,8217,C",330,509,"Trinity College Dublin, The University of Dublin",IE,Dublin,Northern Europe,IE021,53.3437935,-6.2545716,9,7,16,6,278,43.30557922,0.433055792,0,243,0,243,0.441969614,32,0.011175451,249,IE0004.2013,IE,183046000,391,NA,0.291162228,0.360613811,0.088581785,1364.25,85,0,2844.42,0.19545605,416,275,3271.904594,6065,27236.70295,3851.912949,45.18182213,432.4816374,1830.330802,4457,3414,354,912,1650,8.324418444,7.704642647,9.07932761,1.177269336,1.126689213,1.23809538,0.013809028,0.010849603,0.017341128,0.132180394,0.122440293,0.14293451,0.559408366,0.545103462,0.573606426,0.734872218,0.723825227,0.745754328,0.562901896,0.550865622,0.575432811,0.058367683,0.052761748,0.064468261,0.150370981,0.141632317,0.159769167,0.272052762,0.261830173,0.283429514,9,15,9,"THE PROVOST, FELLOWS, FOUNDATION SCHOLARS & THE OTHER MEMBERS OF BOARD OF THE COLLEGE OF THE HOLY & UNDIVIDED TRINITY OF QUEEN ELIZABETH NEAR DUBLIN",228,"DUBLIN, IE",IE,HES,1,0.100694444,101350059.7
IRLDUBLIN02,IE0001,999974359,"GRID,7886,1",371,558,University College Dublin,IE,Dublin,Northern Europe,IE021,53.3082312,-6.224133,11,7,23,9,280,43.30557922,0.433055792,0,243,0,243,0.703078286,10,0.016255975,244,IE0001.2013,IE,245614000,384,NA,0.216165414,0.237597911,0.048687714,1382.32,169,0,3044.79,0.198044938,594,391,3801.521124,7768,23414.10724,3984.661647,37.47452614,404.330441,2032.69814,5954,4547,352,1170,2355,6.15914169,5.719239072,6.594424332,1.04817559,1.006884348,1.088388357,0.009857771,0.007425482,0.012281248,0.106360172,0.098064265,0.114094647,0.534706522,0.520642557,0.547612326,0.766477858,0.757595263,0.776132853,0.585350154,0.57415036,0.597322348,0.045314109,0.041194645,0.050334706,0.15061792,0.142765191,0.158599382,0.303166838,0.29299691,0.314366632,7,28,11,"UNIVERSITY COLLEGE DUBLIN, NATIONAL UNIVERSITY OF IRELAND, DUBLIN",222,"DUBLIN, IE",IE,HES,1,9.21E-02,88983166.06
IRLDUBLIN04,IE0006,999892588,"GRID,15596,3E,OR",485,113,Dublin City University,IE,Dublin,Northern Europe,IE021,53.3860938,-6.2563686,19,21,18,13,485,14,0.14,0.115995592,179,0.015875118,210,0,221,0.107462802,186,IE0006.2013,IE,90517000,150,NA,0.196213425,0.31292517,0.050744249,732.8,46,0,1219.95,0.10498823,225,234,1085.573822,1922,5688.664226,1075.780353,12.07997631,106.810076,555.8635526,1425,1080,100,253,542,5.240237108,4.730688195,5.889357961,0.990978533,0.920442914,1.068794744,0.011127734,0.006032164,0.016757139,0.098390431,0.08418956,0.11301423,0.512045834,0.489825563,0.535452772,0.741415193,0.722164412,0.75962539,0.561914672,0.53798127,0.583246618,0.052029136,0.0421436,0.062434964,0.131633715,0.116545265,0.147242456,0.281997919,0.261706556,0.300728408,4,7,19,DUBLIN CITY UNIVERSITY,85,"DUBLIN, IE",IE,HES,1,5.66E-02,32151256.48
IRLGALWAY01,IE0003,999978045,"GRID,6142,1",490,347,"National University of Ireland, Galway",IE,Galway,Northern Europe,IE025,53.2770243,-9.0614864,19,13,22,70,456,43.30557922,0.433055792,0.194549305,113,0.015397673,212,0,221,0.179423532,129,IE0003.2013,IE,139187000,202,NA,0.2734375,0.232673267,0.037235023,1141.51,73,0,1936.95,0.163544098,310,284,1743.947691,3390,9972.192435,1784.173834,22.80839127,187.8972164,893.2055715,2538,2030,185,235,1098,5.718171759,5.287123225,6.192664158,1.023066141,0.964672712,1.086127802,0.013078598,0.009279052,0.017526461,0.107742461,0.095884914,0.120372065,0.51217452,0.493775804,0.531559638,0.748672566,0.733333333,0.761651917,0.598820059,0.583480826,0.614749263,0.054572271,0.046902655,0.062536873,0.069321534,0.060766962,0.077581121,0.323893805,0.310029499,0.338938053,8,16,19,"NATIONAL UNIVERSITY OF IRELAND, GALWAY",135,"Galway, IE",IE,HES,1,0.08,47982068.56
IRLLIMERIC01,IE0007,999809071,"GRID,10049,3C,OR",545,685,University of Limerick,IE,Limerick,Northern Europe,IE052,52.6735881,-8.5724372,27,19,36,15,524,24,0.24,0.231483809,91,0.044000342,145,0.144405274,121,0.224923052,94,IE0007.2013,IE,99098000,103,NA,0.218439716,0.155339806,0.03090309,800.2,55,0,1403.3,0.114644626,468,504,1067.713952,1846,4852.753874,1129.453276,17.69684525,108.013571,568.1004184,1264,926,84,197,389,4.544994345,4.031040293,5.143098312,1.057823843,0.96997285,1.15728833,0.016574519,0.009846532,0.023529761,0.101163398,0.086488429,0.116769141,0.532071738,0.506327253,0.556339708,0.684723727,0.663055255,0.704767064,0.501625135,0.479956663,0.524377031,0.045503792,0.035752979,0.054712893,0.106717226,0.093174431,0.120801733,0.210725894,0.192849404,0.229685807,31,23,27,UNIVERSITY OF LIMERICK,59,"LIMERICK, IE",IE,HES,1,0.123287671,17813047.66
IS REYKJAV01,IS0007,999884246,"GRID,14013,37,OR",504,664,University of Iceland,IS,Reykjavik,Northern Europe,IS001,64.1396203,-21.9518896,21,19,23,16,470,23,0.23,0.170338213,135,0.079330365,77,0.135085167,127,0.182168221,124,IS0007.2013,IS,NA,NA,NA,NA,NA,NA,2160.519243,NA,NA,NA,0.309537516,291,143,1049.399356,2652,5448.521427,1040.523407,11.04213238,100.3026892,539.6500915,2262,2072,358,276,1025,5.192038088,4.825498263,5.60055234,0.991541877,0.930487192,1.065639563,0.010522336,0.006925424,0.014491229,0.095581047,0.083255409,0.109141344,0.514246639,0.491074647,0.538428664,0.852941176,0.838612368,0.865761689,0.781297134,0.764705882,0.796003017,0.134992459,0.121794872,0.147812971,0.104072398,0.092383107,0.116138763,0.386500754,0.368778281,0.404223228,26,61,21,HASKOLI ISLANDS,49,"REYKJAVIK, IS",IS,HES,0,0.107142857,14566646.65
LT VILNIUS01,LT0001,999893170,"GRID,6441,7,AL",553,863,Vilnius University,LT,Vilnius,Northern Europe,LT00A,54.6825757,25.2876469,28,32,25,22,624,11,0.11,0.231291316,92,0.311976054,15,0.078590044,155,0.272776186,76,LT0001.2013,LT,57701517.61,134,50400544.49,0.008974359,0.014925373,0.026238496,1821,269,0,3749,0.260894606,340,645,1139.817364,2423,3417.217661,639.9225885,3.861200718,40.75491583,392.0918535,1880,1497,112,389,715,2.99803966,2.64327885,3.457179666,0.561425548,0.514020824,0.608881448,0.003387561,0.001443139,0.005777612,0.035755654,0.028540298,0.043530439,0.343995333,0.323012661,0.366367546,0.775897648,0.758563764,0.793644243,0.617829137,0.597606273,0.638052002,0.04622369,0.037556748,0.054890631,0.160544779,0.145687165,0.175402394,0.295088733,0.275691292,0.314898886,68,126,28,VILNIAUS UNIVERSITETAS,43,"VILNIUS, LT",LT,HES,1,4.76E-02,6489312.94
N  BERGEN01,NO0002,999974456,"GRID,7914,B,OR",416,585,University of Bergen,NO,Bergen,Northern Europe,NO051,60.3878586,5.3217549,13,7,37,6,368,100,1,0.283211385,73,0.046915667,138,0.487675101,27,0.284741769,68,NO0002.2013,NO,302458607.7,265,220438853.8,NA,NA,0.10331384,2079.5,517,0,3463.34,0.297929892,621,182,2924.852949,7783,14853.33766,2900.15237,28.3713179,274.4605801,1527.11069,6946,4974,376,1057,2778,5.078319465,4.842771714,5.33143324,0.991554933,0.958165732,1.032529885,0.009700084,0.007240877,0.012599485,0.093837395,0.086540128,0.101941861,0.522115374,0.50897117,0.535324417,0.892457921,0.885262752,0.900038546,0.639085186,0.628806373,0.650134909,0.04831042,0.043556469,0.053192856,0.135808814,0.12822819,0.143646409,0.356931774,0.347038417,0.366953617,11,33,13,UNIVERSITETET I BERGEN,116,"BERGEN, NO",NO,HES,0,0.108433735,75687139.77
N  OSLO01,NO0001,999975814,"GRID,5510,1,OR",247,736,University of Oslo,NO,Oslo,Northern Europe,NO011,59.9399586,10.7217496,6,4,21,3,203,92,0.92,0.310622721,60,0.067863773,96,0.37627062,41,0.305575856,57,NO0001.2013,NO,552467239.7,524,432974240.1,NA,NA,0.110876005,3393.83,844,0,6066.8,0.486233905,619,229,6889.280136,14502,40431.93873,7189.680636,59.0702145,711.0234642,3739.082054,11796,8417,741,2807,4410,5.868819082,5.693651507,6.076810624,1.043604048,1.014253589,1.072291016,0.008574222,0.007094675,0.01019621,0.103207222,0.097504247,0.108963295,0.542739151,0.533502421,0.552398955,0.813405048,0.806992139,0.819611088,0.580402703,0.571714246,0.588677424,0.0510964,0.0476486,0.054682113,0.193559509,0.187422424,0.199972418,0.304095987,0.29644187,0.311405323,9,25,6,UNIVERSITETET I OSLO,184,"OSLO, NO",NO,HES,0,0.103174603,126248030.6
N  TROMSO01,NO0003,999874643,"GRID,10919,30,NO",NA,513,UiT The Arctic University of Norway,NO,Tromso,Northern Europe,NO011,69.679788,18.9710079,25,18,37,13,494,17,0.17,0.084428379,200,0.014913615,213,0.075594949,157,0.084209317,203,NO0003.2013,NO,220331384.6,123,156493781,NA,NA,0.070649052,1448.35,284,0,2612.75,0.207505054,210,49,1679.882353,3723,9544.908405,1648.28061,11.83945998,150.7940578,881.9844766,3020,2163,152,383,1019,5.681890988,5.140799566,6.388019332,0.981188121,0.927430561,1.039554286,0.007047791,0.004215357,0.010000706,0.089764654,0.07931747,0.10143952,0.525027526,0.506810483,0.543910158,0.811173785,0.798818157,0.824066613,0.580983078,0.564867043,0.596024711,0.04082729,0.035186677,0.047542305,0.102874026,0.093741606,0.112812248,0.273704002,0.260005372,0.287939833,2,15,25,UNIVERSITETET I TROMSOE,44,"TROMSO, NO",NO,HES,0,0.16,19529490.84
NL AMSTERD01,NL0001,999985708,"GRID,7177,6,NL",102,572,University of Amsterdam,NL,Amsterdam,Western Europe,NL329,52.3558182,4.9557263,2,2,10,4,86,29,0.29,0.317183782,58,0.048540154,137,0,221,0.299255505,59,NL0001.2013,NL,3.90E+08,517,NA,NA,NA,0.056888204,2530.1313,275.5101,0,4324.9372,0.362491823,449,381,8264.378229,19529,60416.23604,10534.97574,115.2031403,1211.25916,5007.911052,16469,10521,1141,4267,6119,7.310439378,7.054691745,7.578488112,1.274745111,1.243779163,1.304035435,0.013939723,0.012108646,0.015955994,0.146563858,0.140503628,0.152608273,0.605963439,0.597443475,0.614168726,0.843309949,0.838496595,0.84817451,0.538737263,0.531466025,0.545701265,0.058425931,0.055148753,0.061651902,0.218495571,0.212914128,0.224077014,0.313328895,0.306467305,0.319832045,14,29,2,UNIVERSITEIT VAN AMSTERDAM,238,"AMSTERDAM, NL",NL,HES,1,6.98E-02,162834376.4
NL AMSTERD02,NL0002,999985708,"GRID,12380,38,NL",173,867,VU University Amsterdam,NL,Amsterdam,Western Europe,NL329,52.3337568,4.8657199,2,2,10,4,86,42,0.42,0,243,0,243,0,221,0,273,NL0002.2013,NL,329238000,381,NA,NA,NA,0.055010107,2205.1717,255.7616,0,3662.0727,0.315934872,407,244,6666.425222,16022,48278.69511,8525.05668,96.23741547,937.3688494,4061.861291,13919,8643,948,3736,4616,7.242066551,6.949336629,7.57574881,1.278804816,1.235493815,1.322895903,0.014436135,0.012299711,0.016777453,0.14061042,0.13405992,0.147096152,0.609301261,0.600303338,0.618474352,0.868742978,0.863625016,0.873611284,0.539445762,0.532018475,0.546935464,0.059168643,0.055735863,0.063100736,0.233179378,0.226501061,0.239545625,0.288103857,0.280988641,0.294969417,5,15,NA,UNIVERSITEIT VAN AMSTERDAM,238,"AMSTERDAM, NL",NL,HES,1,6.98E-02,162834376.4
NL DELFT01,NL0003,999977366,"GRID,5292,C,NL",197,108,Delft University of Technology,NL,Delft,Western Europe,NL333,52.0021256,4.3732982,4,3,13,4,137,32,0.32,0.218883297,95,0.011257343,220,0.710951737,9,0.209762866,103,NL0003.2013,NL,372947000,353,NA,NA,NA,0.081467805,2580.755,228.115,0,4430.368684,0.369744679,316,411,4615.170384,8687,26956.36707,5853.768567,75.37246475,650.0533118,2641.327841,6666,4743,1017,1314,2255,5.840817311,5.477909387,6.257967407,1.268375397,1.223195035,1.31300816,0.016331459,0.01347529,0.019491065,0.140851422,0.132812972,0.149096703,0.572314264,0.561383292,0.583502178,0.767353517,0.758374583,0.775871993,0.545988258,0.535743064,0.556578796,0.117071486,0.110279728,0.123978358,0.151260504,0.143662945,0.158973178,0.259583285,0.250259008,0.26959825,0,15,4,TECHNISCHE UNIVERSITEIT DELFT,441,"DELFT, NL",NL,HES,1,0.147465438,263058232.1
